date,latitude,longitude,wnvpresent,culex_pipiens/restuans,culex_pipiens,culex_restuans,week_28,week_29,week_30,week_31,week_32,week_33,week_34,week_35,week_36,week_37,week_38,week_39,trap_T086,trap_T003,trap_T028,trap_T082,trap_T014,trap_T115,trap_T158,trap_T016,trap_T903,trap_T226,trap_T027,trap_T013,trap_T228,trap_T095,trap_T223,trap_T231,trap_T090,trap_T039,trap_T031,trap_T011,trap_T227,trap_T151,trap_T900,trap_T138,trap_T143,trap_T030,trap_T135,trap_T054,trap_T015,trap_T233,trap_T066,trap_T225,trap_T002,trap_T128,trap_T230,trap_T006,trap_T103,trap_T221,trap_T114,trap_T096,trap_T009,trap_T235,trap_T008,trap_T061,trap_T147,trap_T073,id,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,sunrise,sunset,bcfg,br,dz,fg,fg+,fu,hz,mifg,ra,sn,sq,ts,tsra,vcts,gr,vcfg
2007-09-19,41.766202,-87.562889,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,66,46,56.0,43,50.0,9.0,0.0,0.0,29.46,30.11,1.9,5,6.0,5.466666666666667,18.15,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2007-09-19,41.759346,-87.745602,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,66,46,56.0,43,50.0,9.0,0.0,0.0,29.46,30.11,1.9,5,6.0,5.466666666666667,18.15,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2009-07-31,41.925198,-87.746381,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,83,62,72.5,60,65.0,0.0,8.0,0.19,29.14,29.82,8.7,23,9.6,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0.0,0.0
2009-07-31,41.963976,-87.69181,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,83,62,72.5,60,65.0,0.0,8.0,0.19,29.14,29.82,8.7,23,9.6,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0.0,0.0
2007-09-19,41.754292,-87.590773,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,66,46,56.0,43,50.0,9.0,0.0,0.0,29.46,30.11,1.9,5,6.0,5.466666666666667,18.15,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2009-07-31,41.963976,-87.69181,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,83,62,72.5,60,65.0,0.0,8.0,0.19,29.14,29.82,8.7,23,9.6,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0.0,0.0
2007-09-19,41.719059,-87.675088,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,66,46,56.0,43,50.0,9.0,0.0,0.0,29.46,30.11,1.9,5,6.0,5.466666666666667,18.15,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2007-09-19,41.717753,-87.531657,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,66,46,56.0,43,50.0,9.0,0.0,0.0,29.46,30.11,1.9,5,6.0,5.466666666666667,18.15,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2009-07-31,41.821582,-87.627796,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,83,62,72.5,60,65.0,0.0,8.0,0.19,29.14,29.82,8.7,23,9.6,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0.0,0.0
2009-07-31,41.659112,-87.538693,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,83,62,72.5,60,65.0,0.0,8.0,0.19,29.14,29.82,8.7,23,9.6,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0.0,0.0
2007-09-19,41.878114,-87.629798,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,66,46,56.0,43,50.0,9.0,0.0,0.0,29.46,30.11,1.9,5,6.0,5.466666666666667,18.15,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2009-07-31,41.680946,-87.535198,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,83,62,72.5,60,65.0,0.0,8.0,0.19,29.14,29.82,8.7,23,9.6,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0.0,0.0
2009-07-31,41.704336,-87.703736,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,83,62,72.5,60,65.0,0.0,8.0,0.19,29.14,29.82,8.7,23,9.6,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0.0,0.0
2007-09-19,41.740641,-87.546587,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,66,46,56.0,43,50.0,9.0,0.0,0.0,29.46,30.11,1.9,5,6.0,5.466666666666667,18.15,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2009-07-31,41.857402,-87.694991,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,83,62,72.5,60,65.0,0.0,8.0,0.19,29.14,29.82,8.7,23,9.6,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0.0,0.0
2009-07-31,41.960616,-87.777189,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,83,61,72.0,59,64.0,0.0,7.0,0.14,29.08,29.83,8.9,23,9.8,4.616666666666667,19.316666666666663,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0.0,0.0
2009-07-27,41.732984,-87.649642,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,76,59,67.5,56,61.0,0.0,3.0,0.0,29.42,30.08,6.2,10,6.5,4.55,19.383333333333333,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2009-07-24,41.754292,-87.590773,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,70,58,64.0,52,57.0,1.0,0.0,0.005,29.21,29.86,10.1,29,10.4,4.516666666666667,19.416666666666668,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0.0,0.0
2007-09-24,41.846075,-87.716277,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,80,55,67.5,48,57.0,0.0,3.0,0.0,29.46,30.12,10.6,17,11.0,5.55,17.966666666666665,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2009-07-24,41.948167,-87.730698,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,70,58,64.0,52,57.0,1.0,0.0,0.005,29.21,29.86,10.1,29,10.4,4.516666666666667,19.416666666666668,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0.0,0.0
2009-07-24,41.944869,-87.832763,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,70,57,63.5,51,56.0,1.0,0.0,0.0,29.15,29.87,10.6,30,10.8,4.516666666666667,19.416666666666668,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2007-09-24,41.843811,-87.686763,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,80,55,67.5,48,57.0,0.0,3.0,0.0,29.46,30.12,10.6,17,11.0,5.55,17.966666666666665,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2007-09-24,41.932094,-87.700117,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,80,55,67.5,48,57.0,0.0,3.0,0.0,29.46,30.12,10.6,17,11.0,5.55,17.966666666666665,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2007-09-24,41.836644,-87.677737,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,80,55,67.5,48,57.0,0.0,3.0,0.0,29.46,30.12,10.6,17,11.0,5.55,17.966666666666665,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2007-09-24,41.94016,-87.794896,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,80,52,66.0,49,57.0,0.0,1.0,0.0,29.39,30.12,11.7,17,12.1,5.55,17.966666666666665,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2009-07-24,41.891118,-87.654491,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,70,58,64.0,52,57.0,1.0,0.0,0.005,29.21,29.86,10.1,29,10.4,4.516666666666667,19.416666666666668,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0.0,0.0
2007-09-24,41.94016,-87.794896,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,80,52,66.0,49,57.0,0.0,1.0,0.0,29.39,30.12,11.7,17,12.1,5.55,17.966666666666665,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2009-07-24,41.911824,-87.726737,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,70,58,64.0,52,57.0,1.0,0.0,0.005,29.21,29.86,10.1,29,10.4,4.516666666666667,19.416666666666668,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0.0,0.0
2009-07-24,41.906638,-87.701431,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,70,58,64.0,52,57.0,1.0,0.0,0.005,29.21,29.86,10.1,29,10.4,4.516666666666667,19.416666666666668,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0.0,0.0
2009-07-17,41.678618,-87.559308,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,84,67,75.5,65,68.0,0.0,11.0,0.12,29.41,30.04,3.6,21,4.6,4.416666666666667,19.48333333333333,0,1,0,0,0,0,1,0.0,1,0,0,0,0,0,0.0,0.0
2007-09-24,41.82561,-87.726549,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,80,55,67.5,48,57.0,0.0,3.0,0.0,29.46,30.12,10.6,17,11.0,5.55,17.966666666666665,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2009-07-17,41.726465,-87.585413,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,84,67,75.5,65,68.0,0.0,11.0,0.12,29.41,30.04,3.6,21,4.6,4.416666666666667,19.48333333333333,0,1,0,0,0,0,1,0.0,1,0,0,0,0,0,0.0,0.0
2009-07-17,41.750498,-87.605294,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,84,67,75.5,65,68.0,0.0,11.0,0.12,29.41,30.04,3.6,21,4.6,4.416666666666667,19.48333333333333,0,1,0,0,0,0,1,0.0,1,0,0,0,0,0,0.0,0.0
2009-07-24,41.963976,-87.69181,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,70,58,64.0,52,57.0,1.0,0.0,0.005,29.21,29.86,10.1,29,10.4,4.516666666666667,19.416666666666668,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0.0,0.0
2009-07-24,41.878114,-87.629798,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,70,58,64.0,52,57.0,1.0,0.0,0.005,29.21,29.86,10.1,29,10.4,4.516666666666667,19.416666666666668,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0.0,0.0
2009-07-24,41.925198,-87.746381,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,70,58,64.0,52,57.0,1.0,0.0,0.005,29.21,29.86,10.1,29,10.4,4.516666666666667,19.416666666666668,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0.0,0.0
2007-09-24,41.801179,-87.679447,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,80,55,67.5,48,57.0,0.0,3.0,0.0,29.46,30.12,10.6,17,11.0,5.55,17.966666666666665,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2009-07-24,41.754676,-87.612922,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,70,58,64.0,52,57.0,1.0,0.0,0.005,29.21,29.86,10.1,29,10.4,4.516666666666667,19.416666666666668,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0.0,0.0
2009-07-24,42.01743,-87.687769,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,70,58,64.0,52,57.0,1.0,0.0,0.005,29.21,29.86,10.1,29,10.4,4.516666666666667,19.416666666666668,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0.0,0.0
2009-07-24,42.011601,-87.811506,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,70,57,63.5,51,56.0,1.0,0.0,0.0,29.15,29.87,10.6,30,10.8,4.516666666666667,19.416666666666668,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2009-07-24,42.011601,-87.811506,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,70,57,63.5,51,56.0,1.0,0.0,0.0,29.15,29.87,10.6,30,10.8,4.516666666666667,19.416666666666668,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2007-09-24,42.006858,-87.675919,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,80,55,67.5,48,57.0,0.0,3.0,0.0,29.46,30.12,10.6,17,11.0,5.55,17.966666666666665,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2009-07-24,41.77166,-87.703047,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,70,58,64.0,52,57.0,1.0,0.0,0.005,29.21,29.86,10.1,29,10.4,4.516666666666667,19.416666666666668,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0.0,0.0
2007-09-24,41.692555,-87.598865,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,80,55,67.5,48,57.0,0.0,3.0,0.0,29.46,30.12,10.6,17,11.0,5.55,17.966666666666665,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2007-09-24,41.918705,-87.752329,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,80,55,67.5,48,57.0,0.0,3.0,0.0,29.46,30.12,10.6,17,11.0,5.55,17.966666666666665,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2009-07-24,41.776156,-87.778927,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,70,58,64.0,52,57.0,1.0,0.0,0.005,29.21,29.86,10.1,29,10.4,4.516666666666667,19.416666666666668,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0.0,0.0
2009-07-24,41.960616,-87.777189,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,70,57,63.5,51,56.0,1.0,0.0,0.0,29.15,29.87,10.6,30,10.8,4.516666666666667,19.416666666666668,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2009-07-24,41.986921,-87.689778,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,70,58,64.0,52,57.0,1.0,0.0,0.005,29.21,29.86,10.1,29,10.4,4.516666666666667,19.416666666666668,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0.0,0.0
2009-07-24,41.798697,-87.736812,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,70,58,64.0,52,57.0,1.0,0.0,0.005,29.21,29.86,10.1,29,10.4,4.516666666666667,19.416666666666668,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0.0,0.0
2009-07-24,41.798697,-87.736812,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,70,58,64.0,52,57.0,1.0,0.0,0.005,29.21,29.86,10.1,29,10.4,4.516666666666667,19.416666666666668,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0.0,0.0
2009-07-24,41.973845,-87.805059,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,70,57,63.5,51,56.0,1.0,0.0,0.0,29.15,29.87,10.6,30,10.8,4.516666666666667,19.416666666666668,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2009-07-24,41.973845,-87.805059,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,70,57,63.5,51,56.0,1.0,0.0,0.0,29.15,29.87,10.6,30,10.8,4.516666666666667,19.416666666666668,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2009-07-24,41.801498,-87.763416,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,70,58,64.0,52,57.0,1.0,0.0,0.005,29.21,29.86,10.1,29,10.4,4.516666666666667,19.416666666666668,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0.0,0.0
2007-09-18,41.94983,-87.698457,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,71,51,61.0,44,52.0,4.0,0.0,0.005,29.26,29.91,12.1,29,13.7,5.45,18.166666666666668,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2007-09-19,41.772846,-87.740029,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,66,46,56.0,43,50.0,9.0,0.0,0.0,29.46,30.11,1.9,5,6.0,5.466666666666667,18.15,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
